Type,Days for shipping (real),Days for shipment (scheduled),Order Region,Delivery Status,Late_delivery_risk,Category Name,Customer City,Order Item Total
TRANSFER,2,4,Western Europe,Advance shipping,0,Shop By Sport,Brooklyn,153.5599976
TRANSFER,3,4,Western Europe,Advance shipping,0,Women's Apparel,Saint Peters,192.0
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Chicago,190.0
TRANSFER,3,4,Western Europe,Advance shipping,0,Shop By Sport,Chicago,151.1600037
TRANSFER,6,4,Western Europe,Late delivery,1,Shop By Sport,Dallas,145.5599976
TRANSFER,3,4,Western Europe,Advance shipping,0,Women's Apparel,Miami,182.0
TRANSFER,4,4,Western Europe,Shipping on time,0,Women's Apparel,New Bedford,182.0
TRANSFER,4,4,Western Europe,Shipping on time,0,Shop By Sport,San Diego,143.9600067
TRANSFER,3,4,Western Europe,Advance shipping,0,Women's Apparel,Bakersfield,174.0
TRANSFER,2,4,Western Europe,Advance shipping,0,Women's Apparel,San Antonio,174.0
TRANSFER,6,4,Western Europe,Late delivery,1,Shop By Sport,Albuquerque,135.9700012
TRANSFER,4,4,Western Europe,Shipping on time,0,Women's Apparel,Waipahu,170.0
TRANSFER,4,4,Western Europe,Shipping on time,0,Women's Apparel,Long Beach,168.0
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,New York,168.0
TRANSFER,6,4,Western Europe,Late delivery,1,Women's Apparel,Chapel Hill,164.0
TRANSFER,4,4,Western Europe,Shipping on time,0,Shop By Sport,San Jose,127.9700012
TRANSFER,6,4,Western Europe,Late delivery,1,Shop By Sport,Ypsilanti,127.9700012
TRANSFER,5,4,Western Europe,Late delivery,1,Shop By Sport,Astoria,127.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Golf Balls,New Bedford,77.55999756
TRANSFER,5,4,Western Europe,Late delivery,1,Trade-In,Rome,58.20000076
TRANSFER,4,4,Western Europe,Shipping on time,0,Trade-In,San Diego,56.27999878
TRANSFER,4,4,Western Europe,Shipping on time,0,Electronics,East Lansing,180.9299927
TRANSFER,5,4,Western Europe,Late delivery,1,Accessories,Rome,84.97000122
TRANSFER,6,4,Western Europe,Late delivery,1,Soccer,Hanover,297.5599976
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Elyria,391.9599915
TRANSFER,4,4,Western Europe,Shipping on time,0,Electronics,Houston,108.5999985
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Hayward,383.9599915
TRANSFER,3,4,Western Europe,Advance shipping,0,As Seen on  TV!,Lawrenceville,379.9599915
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Manchester,371.9599915
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,La Puente,339.9700012
TRANSFER,4,4,Western Europe,Shipping on time,0,Cardio Equipment,New Bedford,339.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Victorville,335.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Richmond,335.9700012
TRANSFER,6,4,Western Europe,Late delivery,1,Boxing & MMA,Baltimore,303.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Jacksonville,319.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Fitness Accessories,La Puente,111.9700012
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Buffalo,239.9600067
TRANSFER,2,4,Western Europe,Advance shipping,0,Cleats,Cupertino,237.5599976
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Eagle Pass,232.7599945
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Carlsbad,230.3600006
TRANSFER,4,4,Western Europe,Shipping on time,0,Cleats,Escondido,227.9600067
TRANSFER,3,4,Western Europe,Advance shipping,0,Cleats,Elyria,223.1600037
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Ballwin,218.3600006
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Brooklyn,215.9600067
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Saint Charles,211.1600037
TRANSFER,2,4,Western Europe,Advance shipping,0,Cleats,Spring Valley,211.1600037
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,Madison,211.1600037
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,Albuquerque,208.7700043
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,Goose Creek,208.7700043
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,Irvington,203.9700012
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,Goose Creek,203.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Cleats,Ontario,201.5700073
TRANSFER,3,4,Western Europe,Advance shipping,0,Cleats,Bronx,201.5700073
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Pharr,201.5700073
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Honolulu,191.9700012
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Hamtramck,200.0
TRANSFER,4,4,Western Europe,Shipping on time,0,Women's Apparel,Lancaster,198.0
TRANSFER,6,4,Western Europe,Late delivery,1,Shop By Sport,Union City,156.7599945
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Medina,196.0
TRANSFER,4,4,Western Europe,Shipping on time,0,Shop By Sport,Fort Lauderdale,155.1600037
TRANSFER,6,4,Western Europe,Late delivery,1,Women's Apparel,Highland,194.0
TRANSFER,6,4,Western Europe,Late delivery,1,Women's Apparel,Los Angeles,194.0
TRANSFER,3,4,Western Europe,Advance shipping,0,Women's Apparel,Richmond,194.0
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Roseville,192.0
TRANSFER,6,4,Western Europe,Late delivery,1,Women's Apparel,Jonesboro,190.0
TRANSFER,6,4,Western Europe,Late delivery,1,Women's Apparel,Tallahassee,189.0
TRANSFER,3,4,Western Europe,Advance shipping,0,Women's Apparel,Encinitas,180.0
TRANSFER,2,4,Western Europe,Advance shipping,0,Shop By Sport,Montebello,140.7599945
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Honolulu,176.0
TRANSFER,5,4,Western Europe,Late delivery,1,Shop By Sport,Brooklyn,135.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Women's Apparel,San Francisco,170.0
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Augusta,170.0
TRANSFER,4,4,Western Europe,Shipping on time,0,Women's Apparel,Glenview,170.0
TRANSFER,2,4,Western Europe,Advance shipping,0,Shop By Sport,Chicago,134.3699951
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Tempe,168.0
TRANSFER,3,4,Western Europe,Advance shipping,0,Women's Apparel,Freeport,168.0
TRANSFER,3,4,Western Europe,Advance shipping,0,Shop By Sport,Los Angeles,131.1699982
TRANSFER,6,4,Western Europe,Shipping canceled,0,Electronics,Santa Cruz,107.4800034
TRANSFER,4,4,Western Europe,Shipping canceled,0,Cardio Equipment,Oregon City,379.9599915
TRANSFER,5,4,Western Europe,Shipping canceled,0,Cardio Equipment,Escondido,331.9700012
TRANSFER,2,4,Western Europe,Shipping canceled,0,Cleats,Tonawanda,232.7599945
TRANSFER,6,4,Western Europe,Shipping canceled,0,Cleats,Wheaton,211.1600037
TRANSFER,2,4,Western Europe,Shipping canceled,0,Women's Apparel,Chesapeake,198.0
TRANSFER,2,4,Western Europe,Shipping canceled,0,Shop By Sport,Los Angeles,140.7599945
TRANSFER,2,4,Western Europe,Shipping canceled,0,Shop By Sport,Vista,140.7599945
TRANSFER,4,4,Western Europe,Shipping canceled,0,Shop By Sport,Algonquin,132.7700043
TRANSFER,3,4,Western Europe,Shipping canceled,0,Women's Apparel,Aurora,150.0
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,124.7900009
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,124.7900009
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,123.4899979
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,122.8399963
CASH,2,1,Western Europe,Late delivery,1,Crafts,Caguas,419.9500122
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,118.2900009
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,116.9899979
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,114.3899994
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,110.4899979
CASH,2,1,Western Europe,Late delivery,1,Cleats,Caguas,50.38999939
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,109.1900024
CASH,2,1,Western Europe,Late delivery,1,Cleats,Caguas,49.79000092
CASH,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,107.8899994
CASH,2,1,Western Europe,Late delivery,1,Children's Clothing,Caguas,285.6799927
CASH,2,1,Western Europe,Late delivery,1,Cleats,Caguas,44.99000168
CASH,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,44.0
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Bronx,248.9600067
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,Plymouth,245.9600067
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,Detroit,245.9600067
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Princeton,245.9600067
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,El Cajon,239.9600067
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,Saint Paul,239.9600067
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Hilliard,239.9600067
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,Hyattsville,224.9600067
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Tonawanda,199.9499969
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Amarillo,199.9499969
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Bismarck,250.0
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,San Pablo,197.9499969
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Hialeah,197.9499969
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Anaheim,247.5
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Orlando,247.5
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Sacramento,195.9499969
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Simi Valley,245.0
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Oak Lawn,242.5
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Henderson,242.5
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Jonesboro,191.9499969
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Chandler,240.0
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Lakewood,240.0
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Alhambra,189.9499969
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Hamtramck,237.5
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Troy,237.5
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Round Rock,237.5
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Simi Valley,188.9499969
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Lombard,236.25
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Brooklyn,236.25
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Webster,236.25
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Hanover,236.25
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Round Rock,236.25
DEBIT,5,4,Western Europe,Late delivery,1,Shop By Sport,Redmond,185.9499969
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Cypress,232.5
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,New York,232.5
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Webster,232.5
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Findlay,232.5
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,West Covina,225.0
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Jersey City,225.0
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Los Angeles,175.9600067
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Portland,175.9600067
DEBIT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Philadelphia,175.9600067
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Panorama City,220.0
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Hanover,220.0
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Hyattsville,173.9600067
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Alhambra,217.5
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Roseburg,217.5
DEBIT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Baltimore,169.9600067
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,New Bedford,212.5
DEBIT,5,4,Western Europe,Late delivery,1,Girls' Apparel,Encinitas,294.0
DEBIT,5,4,Western Europe,Late delivery,1,Shop By Sport,New York,167.9600067
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Mesa,210.0
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Oceanside,210.0
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Asheboro,210.0
DEBIT,5,4,Western Europe,Late delivery,1,Shop By Sport,Riverside,165.9600067
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Columbus,165.9600067
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Oceanside,207.5
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Chicago,207.5
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Brooklyn,207.5
DEBIT,5,4,Western Europe,Late delivery,1,Girls' Apparel,Virginia Beach,287.0
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Bakersfield,163.9600067
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Highland,163.9600067
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,South El Monte,205.0
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Winnetka,205.0
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Denver,205.0
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Asheboro,205.0
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Staten Island,205.0
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Oak Lawn,159.9600067
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Irving,159.9600067
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Phoenix,200.0
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Los Angeles,200.0
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Brooklyn,200.0
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Brooklyn,200.0
DEBIT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Orange Park,149.9600067
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Bronx,187.5
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Brooklyn,187.5
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,York,187.5
DEBIT,3,4,Western Europe,Advance shipping,0,Electronics,Roseburg,254.75
DEBIT,3,4,Western Europe,Advance shipping,0,Accessories,Woonsocket,121.1999969
DEBIT,6,4,Western Europe,Late delivery,1,Trade-In,Brighton,75.55000305
DEBIT,3,4,Western Europe,Advance shipping,0,Accessories,Jersey City,113.6999969
DEBIT,5,4,Western Europe,Late delivery,1,Golf Balls,San Antonio,90.94999695
DEBIT,4,4,Western Europe,Shipping on time,0,Accessories,Webster,112.4599991
DEBIT,2,4,Western Europe,Advance shipping,0,Golf Balls,Potomac,89.95999908
DEBIT,2,4,Western Europe,Advance shipping,0,Trade-In,Richmond,69.55999756
DEBIT,3,4,Western Europe,Advance shipping,0,Hunting & Shooting,Salt Lake City,430.6499939
DEBIT,3,4,Western Europe,Advance shipping,0,Hunting & Shooting,Fremont,124.4599991
DEBIT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Los Angeles,489.9500122
DEBIT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Simi Valley,472.4500122
DEBIT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Hayward,464.9500122
DEBIT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Carmichael,449.9599915
DEBIT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Freeport,419.9599915
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,Chicago,293.9500122
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Carmichael,278.9500122
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Hagerstown,260.9599915
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,South El Monte,248.9600067
TRANSFER,2,4,Western Europe,Shipping canceled,0,Cardio Equipment,Stamford,278.9700012
TRANSFER,3,4,Western Europe,Shipping canceled,0,Cleats,San Bernardino,172.7700043
TRANSFER,5,4,Western Europe,Shipping canceled,0,Cleats,Aurora,161.9700012
TRANSFER,2,4,Western Europe,Advance shipping,0,Cardio Equipment,West Chester,299.9700012
TRANSFER,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Winter Park,293.9700012
TRANSFER,4,4,Western Europe,Shipping on time,0,Fitness Accessories,New Orleans,101.8199997
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Woodside,283.4700012
TRANSFER,4,4,Western Europe,Shipping on time,0,Fitness Accessories,Santa Clara,97.62000275
TRANSFER,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Elyria,263.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Cleats,Milpitas,176.3699951
TRANSFER,5,4,Western Europe,Late delivery,1,Cleats,Round Rock,174.5700073
TRANSFER,3,4,Western Europe,Advance shipping,0,Cleats,Bakersfield,170.9700012
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,North Bergen,167.3699951
TRANSFER,3,4,Western Europe,Advance shipping,0,Cleats,Roseburg,167.3699951
TRANSFER,4,4,Western Europe,Shipping on time,0,Cleats,York,167.3699951
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,Mechanicsburg,167.3699951
TRANSFER,3,4,Western Europe,Advance shipping,0,Cleats,Elyria,161.9700012
TRANSFER,3,4,Western Europe,Advance shipping,0,Cleats,Oceanside,158.3699951
TRANSFER,2,4,Western Europe,Advance shipping,0,Cleats,Brooklyn,156.5700073
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,Albuquerque,152.9700012
TRANSFER,4,4,Western Europe,Shipping on time,0,Cleats,Scottsdale,151.1699982
TRANSFER,2,4,Western Europe,Advance shipping,0,Cleats,Middletown,143.9799957
TRANSFER,2,4,Western Europe,Advance shipping,0,Cleats,Greensboro,134.9799957
TRANSFER,2,4,Western Europe,Advance shipping,0,Shop By Sport,East Lansing,119.9700012
TRANSFER,2,4,Western Europe,Advance shipping,0,Women's Apparel,Simi Valley,148.5
TRANSFER,2,4,Western Europe,Advance shipping,0,Shop By Sport,West Chester,117.5699997
TRANSFER,5,4,Western Europe,Late delivery,1,Girls' Apparel,Greeley,113.3700027
TRANSFER,2,4,Western Europe,Advance shipping,0,Women's Apparel,San Francisco,141.75
TRANSFER,4,4,Western Europe,Shipping on time,0,Shop By Sport,Quincy,105.5699997
TRANSFER,3,4,Western Europe,Advance shipping,0,Women's Apparel,Indianapolis,132.0
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,San Bernardino,130.5
TRANSFER,2,4,Western Europe,Advance shipping,0,Girls' Apparel,Costa Mesa,101.9700012
TRANSFER,2,4,Western Europe,Advance shipping,0,Women's Apparel,Middletown,126.0
DEBIT,2,1,Western Europe,Late delivery,1,Hockey,Plano,70.40000153
PAYMENT,2,4,Western Europe,Advance shipping,0,Hockey,Caguas,82.5
DEBIT,3,4,Western Europe,Advance shipping,0,Hockey,Caguas,36.52000046
PAYMENT,2,4,Western Europe,Advance shipping,0,Hockey,Los Angeles,110.0
CASH,2,4,Western Europe,Advance shipping,0,Hockey,Cleveland,35.20000076
DEBIT,2,4,Western Europe,Advance shipping,0,Hockey,Campbell,33.0
DEBIT,5,4,Western Europe,Late delivery,1,Hockey,Caguas,19.13999939
PAYMENT,4,4,Western Europe,Shipping on time,0,Hockey,Richmond,58.08000183
DEBIT,5,4,Western Europe,Late delivery,1,Hockey,Caguas,18.47999954
PAYMENT,2,4,Western Europe,Advance shipping,0,Hockey,Woodbridge,107.8000031
DEBIT,3,4,Western Europe,Advance shipping,0,Hockey,Caguas,106.6999969
TRANSFER,3,4,Western Europe,Advance shipping,0,Hockey,Caguas,88.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Hockey,Philadelphia,105.5999985
TRANSFER,3,4,Western Europe,Shipping canceled,0,Hockey,Caguas,56.09999847
DEBIT,2,2,Western Europe,Shipping on time,0,Hockey,Fort Washington,87.12000275
DEBIT,3,4,Western Europe,Advance shipping,0,Hockey,Honolulu,18.26000023
PAYMENT,3,4,Western Europe,Advance shipping,0,Hockey,Las Vegas,85.36000061
DEBIT,2,4,Western Europe,Advance shipping,0,Hockey,Caguas,18.04000092
PAYMENT,5,2,Western Europe,Late delivery,1,Hockey,Caguas,104.5
CASH,2,1,Western Europe,Late delivery,1,Hockey,Canovanas,17.60000038
DEBIT,3,2,Western Europe,Late delivery,1,Hockey,Caguas,103.9499969
PAYMENT,3,4,Western Europe,Advance shipping,0,Hockey,Scottsdale,102.3000031
PAYMENT,2,1,Western Europe,Late delivery,1,Hockey,Charlotte,52.79999924
PAYMENT,2,1,Western Europe,Late delivery,1,Hockey,Caguas,100.0999985
DEBIT,2,4,Western Europe,Advance shipping,0,Hockey,Caguas,21.78000069
PAYMENT,2,1,Western Europe,Late delivery,1,Hockey,Caguas,43.11999893
CASH,4,2,Western Europe,Late delivery,1,Hockey,Caguas,65.33999634
PAYMENT,3,4,Western Europe,Advance shipping,0,Hockey,Zanesville,42.68000031
CASH,1,0,Western Europe,Late delivery,1,Hockey,Roseburg,64.68000031
